reviewId,content,score
de135712-c295-468e-932e-802e64dac6d9,Hello sir please remove the block oftion 😶 because I massage every girl but Block meee,4
f2e0aca6-01e3-4e50-99cd-eb910f1df0ab,awesome,5
5790ef9f-850b-4f09-b935-76db690dbdc5,Nice,5
390dcf58-48c3-4eb9-a458-18a36d3960c3,very good,5
b21ef133-d0d8-496d-b7b8-0d3b215f2ee4,Amar apps open hocche na kno,1
09192b6f-bc3f-4a3c-863d-ade42126e149,❤️❤️❤️❤️❤️,5
dece896d-7f6d-4c57-bd7b-e793454449bc,Good,5
4047acc0-95eb-4c85-8ffd-15de12a7bf23,nice,5
5577272e-8991-410e-bd7d-3efa68e08836,Good,4
1b76ac16-6781-4e25-8409-024a09219a06,buggy when viewing sent videos,3
94522f12-67b9-475e-a1be-6efb84541351,Puraya gaba,5
338feddb-9857-49f8-ac54-8e71a71de4f4,"Lolz i hate the end to end messages, its kinda useless and iritating1",3
88efe7d7-c93f-4a4d-9459-e349961b218e,Sinhala I will HAVE TO. BUT WWW N 🌹❤️👍,5
0bfc2463-3192-4096-af4d-f30f93b67e4d,very nice,5
c62d1588-5ae0-4f27-949e-9d83c7d51ed4,Very nice,5
65145bd4-1e01-4202-8a2d-78b28e804cdb,Sometimes it sucksss...sometimes it’s so good,3
265c0e99-b776-4f84-ad23-81aefa6cc378,Nice,5
5857fae8-62f3-4432-9f81-b3b155d7bbba,Nice,5
6bf29187-1fbe-4ff1-b02f-b1f756087134,Pangit,5
d730011f-1454-4256-8f66-4a93c94c44b5,"App is garbage now. They've been making stealth changes like limiting voice messages from 30 minutes to 10 minutes, and now voice messages won't even send, regardless of mobile data or wifi. Pictures are a crapshoot on whether they send or not, and calls will just randomly drop, again, regardless of connection at the time. Have tried all fixes, app is just played out, moving on.",1
87ebbaa6-5a6f-492d-bfb9-a89d7ad23fca,Worst of all time with each upgrade now even when we enter our own passwords it says invalid username or password 🤬🤬🤬🤬🤬🤬,1
b0c0afd6-458e-499f-a1b5-8e166e67b042,Messenger please fix the bug its always keep sending the message i can't send any message 1star for you,1
6ab7c7fe-fb91-4aa9-8c93-7a3639c3de28,Shamsul Islam,5
9976640e-8a34-4619-a92c-cbead38b33fe,Help me,1
30ed5661-6307-4ea2-bad6-3fa347d84fb8,Not nice,2
8d4b5ce5-80d7-4515-8679-377a6a96f0ab,Love,5
a7826459-f094-457f-9a26-52ad9965b800,Good,5
e609d1ad-8a12-4963-babf-48813338133c,Kannaba,5
4ab82494-8148-4525-bb18-abfcebfc6aab,Good,5
40ddc4c4-dfa5-4fe1-9f55-238c7bcb2b00,music notes was gone,1
10047b36-4530-46a7-a4f7-78a337a15b87,nice,5
96b20b4a-0b73-4b7b-a9ad-9cafe30ca4f0,Messenger is a great way for me to keep in touch with people I don't have phone numbers for. I use the app almost everyday.,5
cad9d51b-2688-458e-8925-5b51bf9f7ac8,REMOVE END-TO-END,1
978578ab-2744-4faa-916a-e2bcaa85faa3,Good,4
beb48ec1-50c3-43cd-afb2-4eca09623e84,Good,4
6987c7a6-63ca-4c6c-a752-d61ba113216e,Good,5
d7d1cfdc-8cac-4695-9902-0c9e2ea82a4e,useless for someone who don't have anyone to chats with,2
9e59b9a0-05dc-417a-bd0d-321fb06a224c,good,5
55f27690-e0ee-4c90-a17f-88613cae7ce1,Get rid of the suggested people to talk to.... I don't friend a them for a reason!!!! Get rid of it!!!!,1
d847ea3f-b6e8-440d-8808-743ae8e51ee9,"Usually a great app, but it has been so awful lately. Just takes me to a loading page when trying to open individual messages. Won't let me search for past texts, even tho I have the encryption key turned on. Actually, all these issues started around the time the encryption became a thing.",1
f5849c32-9414-4347-9d5c-68ab575c295f,all convos gone,1
33666d4e-b1c3-4872-a515-d6c3eeae5424,It was good before the end to end encrypted chats it's not utterly annoying and unbearable I hope this app shuts down,1
083bff6a-af0c-45ad-9309-6be7c5a0c9ac,Your product did not work perfectly...conversation delete isn’t working.,1
377b416a-f565-433f-825b-18ad53a4cfd0,good for calling!,5
829e203b-5cb1-4625-9018-68978861ee3c,very good,5
f57f2047-080b-4501-ba0a-aea421dc0314,I had no note since 2023,5
d4eacd06-a87e-46b4-b744-527384f9983c,Bugs,1
f21bceb0-d828-40ec-85d1-d499570aeead,"the end-to-end encryption really sucked for someone who is trying to recover my old account, not only that this new security system really sucks when it comes to recovering accounts that has forgotten passwords. overall the new messenger sucks that's why i always use facebook lite for everything",1
57f3530e-2f6f-4559-9e98-3ff644230de5,When I try ti reply it doesn't send omg what's wrong with this all please make it better I'll make my ratings better too.,1
1d94697d-7bc8-4155-be65-fa24f433bab1,Good app 👌,5
86e6cb99-fc25-4fdb-b883-800f4101bcfb,"The messages are not synched. It took me 30mins to reinstall but there's no improvement at all. I cannot open some conversation: pinned, media and files.",1
a4583f2e-1e25-417b-b460-9129dcd3ada7,Good 👍,5
4c86479a-87b2-4f40-a0a9-8a8e05bc1afb,Good,5
3bdb6b9d-8be4-4833-8cff-664c5bf39bcd,HOW TF DO I EDIT A MESSAGE,1
0d0b6abb-7a64-4b69-970b-117fa83873b2,Ayusin nyo naman messenger nyo,1
a13022ca-3368-4a82-bfd4-a3522a48f33b,sometimes the video and conversation are blurrdd,4
3b9e63ea-781b-4da6-a455-5dfb78ee7bf3,"Vicky,Go ahead kpam.",5
5782c1c7-84c9-4a96-b233-f2c23a4410f7,gawin ko ito para sa aking familya para ma ahon kami saka hirapan,5
2305950e-449d-4956-a6d1-0b98b87e9b3b,গুড,5
eaf1a125-c0db-4a08-9499-1af21fd3eebd,Please Mess or fb give me notes:))),5
dda9925d-f47c-4eeb-bba6-a84ed1ad68c3,good,5
a5b4c19f-372d-43b9-bb32-3f2f6bba3b4c,This messeger is amazing you can c9mmunicate with your parents around the world,4
85bc01ea-9bcc-4443-b3d4-7a42869fd7f7,kupal ka ba boss,1
8a04bea2-ecb9-4b9d-962f-cf4402087bd8,Great,5
fd2f60b5-d52a-458f-af64-b78d613e19d7,Good,5
ce68013c-d781-41c2-8c49-c02fb4e3e21c,Useful,5
bf9241b5-54af-40a0-8b24-30eff0c22cfa,It's good app but somehow behaviour sometimes,5
e6bea7ee-5aa2-4b2b-97c1-e00c166a737b,Working fine,4
422e84df-810e-477d-8cf4-f01171341df1,Nice,5
cb20b227-3243-4072-be69-26a737def637,WOW,5
24fbd20d-85fe-4960-a71b-130f2b1fbf47,July,5
d6e27468-e8ec-4c0e-954a-5abd79ecee58,Valo,5
8b802b15-7b3e-4b75-a104-ceac55d0ff8e,sawyar apps kono maiya vuleo knock dey na 🙂,2
3d03fa8b-832d-4f9f-8f26-9305ca07ad7b,Just got upgraded my emojis but it still in boxes thing it doesn't appear in the chats 🥲,1
8f71dcfc-1032-4173-b3de-fbfa583f53ba,Butigis ka Messnger ang buggy mo 👹👹👹,2
10fcd548-c945-4339-91c1-59dbafd80d2d,Ok,5
1773fed3-6271-4197-98dc-c015275eb26f,"remove the end to end Those important informations are missing, I'm suddenly annoyed by the messenger update, can you restore those deleted informations and remove them end to end",1
a93a23ad-ba15-4df5-9c48-76e4638e5df6,Good job,4
27eb4ada-5d54-48cb-a142-3c9a4a58631b,Very good,5
a5120be5-00bf-4c5e-a6ce-b30f4cd24dc2,fhfuj,5
74aeac3f-20dc-4e8b-a6cd-e704ab8d0687,"The messenger is bugging ang slow lately... And if I click messages the message won't appear quickly and it becomes black, this didn't happen before, please fix the app so it would become convenient for us to communicate. And the latest update end to end crypto deleted some messages I hope you guys will update it and make the messenger better.",1
448343cf-f680-4ced-a330-a7cc2d377bdf,"Started losing contact during conversation once , must times it works very well👍🙂",5
7857c47a-50c4-4776-8be8-77b7390c681e,Good,5
3935a53d-d6ae-4118-a488-83a68d99cffc,Good,4
0136d3c3-1ece-4d13-911e-22829e090d40,wala na ampanget na ng messenger,1
c1d46d02-3316-4ffc-bafa-3aaa8a494d01,It doesn't have notes in my main account but in my other account it has it please fix it,1
5958cf39-8cdc-46be-9373-2a655228d9c0,It's so amazing!!,5
cbfd0590-db74-4445-ac29-b7db2263760b,Best,5
93769548-e360-4d46-888c-e0e0fce1b9fc,I want chat head backkk!!!!😤😤😤 Bubble is annoying 🥲,5
b679e781-2cad-47de-b142-ad0b0c9a3f4e,Gud,5
d363e392-3873-4cdb-b25b-953e0594084d,Good,1
c99409e1-3ed5-4cff-861b-28a746c69d18,Every once Ambassador,5
5fb92ac0-0867-443a-9dc8-217a03501f67,"Stillllll, What everyone else is saying.. ^^^^^^",1
4cdfcbad-1182-4ca1-8351-a3e863a7f46e,"7-17-19 It's bad enough that, Zuckerberg's, Minions has a fetish for Jailing straight White Conservative people on Dickbook. But there's no excuse to cut off access from messager at the same time. If it were possible, negative five stars.. Current: Shitbook has no shame in violating my ADA rights in cutting off my access to my Deaf and hearing impaired culture...",1
59389f54-9700-4593-8146-f41a42d0bb70,Awesome 😎,5
bbaad470-084e-462a-bb85-7a3c33ea7345,Om,5
5d149e38-c677-48f2-83a5-c29484512fa5,"change the messenger mb, more lower",1
25b5a520-057f-4a04-98f2-ec56f7b9d919,Good,5
b10adc54-527b-4266-ad7f-60c036a75996,Great source,5
092ad94d-3432-4bc4-a5f5-ec77a4f2e2e2,Mas ok ung dati kesa ngaun na may private pa nakakainis,5
74ea4a32-93a7-4e45-af33-95841a460dfd,Nice app,5
740bf191-1128-45bd-9159-ae19b56b00dd,Good,5
8cebc0c6-65ad-46d1-9624-1817b216863a,Very good,5
a782f394-3a4a-4ed0-95aa-a919471befda,Ok,5
01d873cb-3dba-41ec-90de-26b6f194bf9d,Piess,1
11364026-513a-4916-a338-9781247e7fe0,Bcoz nilagyan mo ng cat theme 🤩🤩 I love youuu messenger 😘😘🫰🏻,5
ef3b2e80-0371-4515-bb4d-0269b22a853f,Good,5
7621660a-2ae1-4d7e-a3a4-d794931a3917,❤️❤️,5
0729b52f-9ba8-45fa-84f1-15b3a7508a00,The best Very best,5
e7535bd5-b494-4c03-86af-3697f42fbdc2,I love the game on here,5
a876c337-48a3-4417-9101-31608989b7a2,"this is very bad, always Delayed",1
9fb00ec3-8698-4bf6-b76f-0c4c80abbccb,zakirAdam,2
90e84334-9c69-4611-b387-5d1f32532b0a,Booooook mmmmbommmm,1
3210757f-77c6-4e9d-91cd-25b52afc07bc,This app is not working!i try everyting and check everything of what is wrong about my phone but still can't installed it T-T.,1
25b78fb8-7ab2-4e1c-b893-49debff50ea5,come com,5
9b21ba8c-6875-4884-abca-8e871b158018,Good 😊,5
8fb4da34-5251-4e21-a891-90221210e5f4,good,4
898a34dd-a8a3-42dd-a845-ce6f38aafb79,I like it a little bit,2
cf43f67e-8c7a-4539-b488-05b0ffa13b03,Easy and convenient,5
a53065b0-114d-4fcb-ab1b-8d8a69eafac6,its good,4
2081f8e4-d65d-4ac0-9139-96da845c6b78,Open,5
6493f1bf-b2ae-4e4f-a3f0-f3064a86d1c5,Ram ram bhaiya ne,5
196a1525-0cab-4174-9529-35b81941b12a,Happy to access.,5
e83aee7e-fc66-4316-82a9-b2bcd3c41b06,full of excitement and intriguing moments 😊,5
f997f7ee-d50a-4df8-932f-0617305949cb,Great experience ☺☺,5
d6b4ae1c-7c85-443b-b340-3c2dc7ac4a8d,Good,5
32ebd836-9ee7-4471-a0da-65450a1dfcba,remove the encryption,1
e2c01184-0f0a-46d2-a3c3-5cb743af03b1,"The recent removal of end-to-end encryption from Facebook’s messaging system has been a huge disappointment for me. I’ve lost all the old messages between me and my boyfriend, and it feels like a piece of our relationship history is just gone. Those messages held a lot of meaning for us, and I’m frustrated that Facebook didn’t give us a better way to back them up or even warn us properly.",1
d3c7f67d-10d4-4685-b3f6-3a45180d5165,i hate it because of the end to end encryption,1
1516e29d-ada9-41cc-a214-7ee89f9e8692,Llala,1
70a232ff-d5ca-473a-a824-8fc42b2e5282,Great 👍,5
4cec5953-9a16-4de1-8dc2-5143e69dbd21,Okay,5
bdb9cfc8-6429-450a-9039-fe78f20300f4,The memories from the messages I had with so many people disappeared due to your end to end encryption.,1
a5180326-869c-405f-b8b9-0c186b69c8e6,Wonderful 💯,5
846291e9-f49b-4e39-9390-8877b13ea372,DOESN'T HAVE ANY OPTIONS FOR YOU TO REMOVE PEOPLE FROM YOUR CONTACTS. IF YOU WANT TO REMOVE THEM. BLOCK IT.,1
f9008a04-90ed-429a-a75d-098ad291119a,ok,4
1b804599-afe8-4056-a765-8b8d256daf37,Its just the end to end encrypted to me because now all my messages is now gone because i forgot my pin pls make a move for this because there are some who lost there messages that are important,1
b8cb9b07-d7b5-4b51-b3b3-35f9f388bfc0,Very good,5
d2d1eb2e-1954-4ae4-83da-9c89bf89eeaf,messenger is the great ever,5
6190b04a-7010-4021-b31b-38ed961581a2,REMOVE END-TO-END ENCRYPTION!! PR AT LEAST GIVE US OPTION TO ENABLE OR DISABLE IT!,1
be0b13e2-3876-462e-994b-27adbdc7f9ca,Very naice,3
1ad6a14e-67b8-4819-9d6d-5afdf6a69582,Very goof,5
30ceedc8-da9e-478b-8613-3589ef44b1c4,"Very easy use this apps,to video call and chat without wifi.",5
1ceb2715-ee09-46c3-ae71-5493257041a5,amazing,5
4095357a-0989-4e03-8093-82f1e0371b5c,Exallent,5
756578de-53fa-4c1d-93f4-9761cc17ce92,Di maopen minsan yung photo,2
e0a9afee-c2b1-4192-adf4-85c6bf7c209c,"naiinis, nawala mga convo namin dahil sa end-to-end encryption 😡",1
ceaf1c45-1f01-4391-8946-49a2fb3932e0,Blog vlog pilipinas and mindanao,1
29ad567e-59d2-4c23-8340-7b7da24e047a,Nice,5
45f138e3-cd8d-4c87-9f6a-7d3cf28fb79c,It's okay app for Android phone,5
86ba0cfb-0277-4ea4-811e-ac3b6592efaf,Nice App,5
69c36abd-dc11-4385-b046-e6784e6ae258,Good..,5
dd5fa9ca-568f-41d8-80c2-2e7c8fc76be6,Muhammad Dawood Sajid Khokhar,5
d44cdded-9048-4b76-b604-42a2c0ec1098,ab ab kamo?,1
a05a3afb-49dd-4f41-bb5a-3de453c3762e,Happy and it's fun,5
200af543-e979-4f6d-99dc-4a66ca477536,Good,5
3429637d-51dd-4cc5-b4c6-b73cefe33c65,da best,5
11f7876c-5e40-4c06-a515-e4151e8c4b03,Very nice,5
3b508687-d889-401c-813e-918231f8deb5,Its good for masage,5
da06db10-800f-4429-82f1-57a20e4867d7,Nice,5
56bed82e-b9b9-4bd2-a5df-91789eeb3231,This app is very good 👍😊,5
6918d397-d613-4949-a65b-d1a8cc598119,Blitswings,5
98de5f76-553d-447c-a41d-582e8c798844,Ok,5
b17a7522-ddfe-41b5-b357-b529b7a68d5a,worst update,5
0bfc9180-a81c-4136-8abc-04763d17472d,Not receiving my links send,1
2c5dba24-90d4-4e63-afc9-754cfa483ac8,toptp,5
26acf370-78a9-4d10-ac2b-a4f90eccbd1c,ok,5
b3e595e7-79e1-4dad-8800-0d44bd35c8d6,"i don't understand the importance of end-to-end encryption, all i know is it's the WORST update you did and it wiped ALL of my old convos.",1
4b8dff36-7e90-425c-9359-09ca11aa8596,Walang music,2
47e00faf-b146-4d0e-83f8-189a3d81d4d9,Good,5
fe4ae1f2-1def-4116-b68b-41ea0ddd02ab,Thanks for supporting,5
2a1cc815-1224-4812-98db-0463659de7dd,good,5
eb011597-3685-4bdc-a87f-001be4e7d516,Good luck to all,5
06b8d4c3-ab74-4f43-913f-b434257650f7,"the end to end encryption!!!, its so irritating, my convos all wiped out",1
6f581622-0e2e-4a4b-b37a-cff10f441823,good,5
a9ebc4fd-7761-4a1c-88ff-362dee57b9af,"Today is 03/31/2024 lots of bugs in fb and messenger, when watch recently live video there was double audio and even after you scroll and watch other video the audio from last video still on, in messenger if you foward a link it will not show on the recipient, sometimes ordinary message too Edit on 09/07/2024 Once again sending link doesnt show to the recipient, what kind of messaging app is this stupid developer -100 rating",1
856f33be-2d46-48fd-b338-61cb14a5f21b,Perfect,5
b21afc73-e1f9-4855-a43a-db9cddb502de,More people kupal,2
3d6bb167-74e0-44c5-971b-0d47d6bc2371,"slow account changing, when I tried to change back to my account after my friend logging his, I tried to change it back to my account but it was taking sooooo long and so I have to delete it and most of the messages I had and pictures and files I sent is gone.",1
a55ceb0d-ef8d-4712-805e-0a3c46853cab,Thanks a lot love you,5
eaf6546b-37df-4b0d-ae46-4ca7996046a9,good,5
78559889-b7dc-4433-9ce0-25417c3bd527,𝑹𝒐𝒔𝒂𝒍𝒚𝒏,5
6f4e736d-aed5-4c4a-b5c2-c71c32afb9d3,THERE IS A HACKER! I REPEAT! A HACKER!,1
98dc3999-3077-4fee-a29c-664e320b4b83,Yraus,5
6f6dbfe0-8253-4419-907a-c32ccfcb8723,it's all that and a bag chips,5
e375f162-56f9-4cf5-8e0d-31d31036d6d9,Good ❤️🤍,5
c7339f76-3f24-47e9-984f-4325aed24518,Cagkymt,5
0af6c690-0c35-41ee-9413-66c5d072cec6,Will not let me send to all my friends. Just some. Please fix,1
c6cdeab0-b293-45b3-bed2-dda3edaf8009,Device overheating during video call excessively,1
a299d17d-5e0b-4a61-a4e6-4c9f63b553de,Best call in the world 🌍🌎,5
ce600bfe-7617-41f5-a69c-df5cb234502d,"Fix it, since the update of end to end encryption, it bugs a lot, like right now for me, it just keeps on telling me that it couldn't load all end to end encrypted chats, fix it",1
43a0cf4e-d837-4846-acff-7bf998b76801,I love messenger 💖💖💖,5
e8b7636a-1bb3-4067-bfe7-90e99ce1adf1,CooL,5
07b32e4a-bad2-4064-932d-280ce9cfae4c,Thank you,5
26ecf0bf-40d9-4c49-9ebe-69943ffe99b9,Nice,5
2ff138bc-30c8-4c17-94c3-3c003b9d245f,😍,5
77829d42-3e26-4780-af89-fe18d68c0cc7,"Love it but, theres a bug like my messages are not sending and also my chats, and its not the wifi fault because on the other apps i can chat well while in the messenger it takes a whole 10 minutes or 5 before sending. NGAYON PLS PAKI AYOS DKO MA CHAT NG MAAYOS KAIBIGAN KO😭😭, and also about the messege, when i got a notif then when i check it, there's no new messages and it arrives so late. SO PLEASE PAKI AYOS NA OH😭 NAGMAMA KA AWA AKO😭",3
54f61eb2-16cc-4117-8662-44f57ce50058,Excellent,5
2b5da38e-8a9b-487d-be47-25057d8abc11,Well,3
e72e5c76-4b4f-4dbc-854b-50e63742e960,Very good,5
8f0ce72f-6333-4320-bac4-fdea121080da,Sksabbir,5
ca7403fa-7ba7-4774-885c-cda8053dcdea,PLEASE REMOVE THE END TO END ENCRYPTION!!,1
3db9ed6d-7f5a-4c22-8dd6-ccfa54c978b3,Aguy,5
7c2364a0-9db5-421e-86d5-a59c34ae6d00,Excelent,5
33a73091-2221-472e-86bc-60a7bbe46342,Poor,1
526dc2fa-3545-4809-8686-1c630e479dcc,Some privacy issues and glitches but good,4
4f29d13e-897b-471c-b9a3-caffa5009652,I don't have music notes in messenger? 😔,1
94a8406b-3c8e-4fac-9914-345438ccff6b,"what is wrong with this app!!! it always crashes and doesnt send the pictures, stickers or videos right away!",1
9b995701-f5e0-40b4-bc9d-5a588579b3de,mất dữ liệu,1
e93e67fb-fdb3-4b43-ab4e-d5791783b917,Bharatpatel,5
76ad53a0-9b23-4a37-8706-3a0b43765b1d,Good app I like Messenger,5
4f30658d-8a72-4b03-82a0-825f8643ab54,Problems get reported but never fixed. Same issues over and over and over and over and over,1
d56826cd-bc5b-4921-aac7-12992cff52d7,good.,5
68f77139-c1e0-4c0f-a59f-91652e5eab1c,Good,5
50c1bb48-e5dc-4c8c-b358-084a4ae196e3,great,5
061126ca-5f94-4d13-8839-9ea60b3c447e,Remove the end to end encryption,1
9d584749-e4ae-4b2a-b2ba-d2ac9e69dec1,okays,5
98612004-1cde-4b58-ab8b-e1884aab850d,I KEPT UPDATING THIS APP AND STILL DON'T HAVE MUSIC,1
3d6bde0c-0b9b-4413-85b2-635c9ebbf0d0,Recently the app doesn't show incoming calls or missed calls notifications.,1
f18797a3-74dc-46e3-a164-594f9b5edca5,Need easier ways to group chats and organize messages.,3
9d76e84e-f93d-4c0d-91a8-87f77c57af01,nice,3
8a26b5e0-6ea0-4419-b95e-57f095eed610,Good,5
ba1b873e-caee-40dc-89a1-c3bf85a3f4f9,please remove the End-to-end encryption.,5
43193cb6-9f54-4690-9106-98019e977756,good,5
12e886a9-5a15-41b8-97c4-b9a05b69d0f7,Its service is very bad. They didn’t solve the glitches,1
ddc1a9f1-f750-4079-90b6-1ce407d93d30,Ang pangit,1
e0cab20b-da01-4490-83cb-9fe3ef052bcd,Bad,1
225e8fed-e43b-468c-bef0-6fc1257fdb8b,❤️🖤🖤,1
6df0de49-a388-45a0-a0c8-b53048f42300,"Experiencing some problems on videocalls, i cant see the other party its always on green.. Already sent a complain still no response..",1
cbaa88f9-be0a-4a07-be3b-7a610bef00cd,Mhong Nway Oo,5
1f71eb47-d76a-473e-9848-3c832039a2e5,Goodd,5
80ce889c-af0e-4841-a50e-0a8c8131501c,It doesn't load or download things faster,1
5e5a295e-68cc-4431-baf0-1109ac6019c6,It's the easiest way to get in touch with people who haven't been around for awhile,5
bd8f09a8-c01f-44a5-aa90-731ea64b92ce,Vvvvvvvvvv nice😰😭😓,5
db769ed5-de8d-4b06-94e0-6680516ed4b8,Okey,5
5336fc3a-10c5-4532-9259-4f3acfb953f0,end to end encryption pissed me off,1
0d3278c7-c516-4fbe-b28e-1528a4c943d3,Because encryption,1
ea65b51a-bbd2-41cb-9c7b-c62e2d4951a1,Di ko gusto yang end to end encryption na yan! Ano pag ibang smart phone gamit mo di mo na makita ung chats sa dun sa smart phone na gamit mo kaya di mo na mabasa ano ba ung chinat sayo ng tao na yun. Mabuti pang alisin nyo yan di naman ok yan sa lahat ng users tulad ko na gusto nandun lahat ng conversations.,1
a77f9a18-d473-41e1-bde1-073915beb14e,Super good and so fun to make a friend and chat to friends,4
e1d3ef71-d20e-4463-b55b-df5a7d465416,"Edit: still having issues with video calls being imperceptibley pixelated, still not getting messages all the time or seeing them late, still not getting notifications, and still struggling to keep up with the fact that it sends messages out of order?? What is going on.",1
ec527365-344f-4a4e-bb76-e86d6b7ecbc5,"The app is having problems with sending and receiving messages. I can see that someone sent me messages, but it's all blank. I have to restart the app to see the messages, and it only works sometimes.",2
3fc1ac2b-fb0e-4f0f-9980-2d8361271b40,Maka uyab man jud ko dire,5
33a05489-4168-4048-9410-b991073cc224,Fix error coundt load high resolution images..,1
24d1d54a-4692-4619-b73e-a771f0067f66,end to end encryption ruined the app,1
41b42a5f-93a7-4d80-9e82-e351d6b18bcd,Could not message to someone,1
8963e63a-3eac-4bec-ba34-3cea1f5d5cc1,It has been good when I start using it,5
c9930fa4-cd67-45f9-a8a0-d0006ec565e4,Such a nice apps But i have a suggestion It have a feature of scroling down ward but some users want to see their first conversation Just add a feature by which we can saw the starting of conversation Nice all i am just sugesting Muji tero lag fix han lado randi ko ban,5
54c17a86-12f3-43d2-82c4-50a850faebeb,hnd ko na basta basta nagagamit simula nong inupdate ko,2
0d82534a-b5fd-42bb-8244-125788b06959,Wow,5
8a91e932-d4f2-4219-abcb-5ee96e250e8a,Very good.,3
0602d4b2-d828-4891-b028-a0c550a6e0d4,The end to end encryption deleted all my conversations!!! The worst part is soe conversations has some important files to it. And now I can't access it anymore. We need it back now!!!,1
7184eda7-9a2c-499f-8688-f2cef0b68bfa,Good,5
78226995-b13d-444a-90b1-33644a500ad2,"Very nice,.",5
833b75e2-cb3e-4ea8-a142-be868cb2071d,Messenger app not installed,1
c3b2c87c-5c8e-46a3-85b8-41a5d93f93ce,"Buggy mess can't login because of the captcha even though I typed the right code. nit user friendly anymore, very buggy and unresponsive and unreliable.",1
30a8a647-6132-4a2c-96ac-c577d6e5f821,Good,5
ece2918b-0f74-4923-9b38-caed6fa84de3,Ew yucks inggitero 😡😤,1
897c25c4-5b44-4a97-82d1-e2d62f7aaeaa,I Uninstall This App Cause Nobody Text Me 😩,1
1ee26aa3-9908-43bb-b50f-483c0300ab7d,really good,5
eb0fb1d0-c11f-4dd3-bfb0-6748795009e0,all files are hidden if you uninstall the messenger in your device,3
11d047ad-11d6-4269-bcc6-f6fa9c66da90,I love messenger,4
d85d0495-f015-40d4-bff4-12114d81c6cf,WE ARE CONNECTED TO THE FUTURE BAT MAY TARUB AND KIFFY DECKNPOSAY,5
0f721907-211a-4ad4-8977-31c54ea47865,Excellent,5
c7fafd5f-27be-489e-b263-15f113d9d137,Gabi hahaha,4
6edeff17-77d9-4f21-a191-d128ad634f60,Easy to communicate,5
baea0ccc-0086-49c5-a88c-08253f490968,God parfemenc,1
05ba522b-512f-4337-a966-b3da16d1c7ea,Good communication,5
10ddf9d7-5adc-425d-8c54-bd9b98ac640a,Worst,1
75204961-3ea5-494a-a98c-4cae8ae5d148,My notifications is always silent even when i fix it in the settings and in the main settings like..how can i know when someone messaged me? It doesn't even ring anymore 😭😭,2
5a622de7-b236-4cc6-b1bf-66b7ce13a481,I update messenger but it still Doesn't support many messages. How can i Fix this??,1
d78abc79-34ce-44ba-bb34-46893f78fe1c,Good,5
b8a7eb46-66e6-47e9-9cba-9e1c96621360,Messenger is just an amazing app,4
f9a88dcb-263b-4e1a-a2b1-ebe6df471e31,"DUDE THE MOST RANDOM ERRORS POP OUT OF NOWHERE SAYING ""Unable to log in, An unexpected error occurred. Please try logging in again."" LIKE DUDE, I HAVE ALL THE INFO AND STUFF IN THIS! PLEASE FIX 😭😭😭",1
133cc4eb-dfbb-44f3-b81f-2d03f664de00,ট🥴🥰🍳🍫🦈🐏🐮🍊ুুীসশ🥧,2
5065d6a2-7c04-4053-bbf7-9236cbf21b4b,Ok,5
3a05c7f1-5321-4496-b51e-17a3ed3adedd,"It's very good, try using it, because you can call girls 🤪🤪",4
272f358b-6142-4350-aacc-f8752b2355c1,Third class app after update,1
959d6cae-82e6-41f0-aa71-51faefb8e108,"I’m experiencing an issue where my active status still shows as ""online"" even after I’ve turned it off in the Messenger settings. I’ve tried restarting the app, logging out, and clearing the cache, but the problem persists.",1
0d3daa22-8f5a-446a-a603-8b8ef7d9dafc,Nakakainis,1
86001752-24e7-4aa0-982a-1128e8caac83,good,5
89325205-91d0-4213-8609-ce4c828d7a01,This app is nice for msg and share videos. Thanks,4
f47e502c-d405-4cb8-8685-f757a9116a4e,Khian tura,1
0fde13fe-7537-483e-b012-7e0268a26435,"The most prominent issue I have now is the problem with calls. This is crucial for me especially when someone calls me; the specific problem is that I can't hear their audio, and neither can they. I primarily use Messenger since I have more access to data than the usual calls through phone.",2
9c31119a-c87b-4541-ac79-9f1f24f36ef9,Full if limitless bugs. Come on meta fix them!!!,1
852538a6-0ca0-4658-ac7e-76c464d40e74,verygood,5
0e248ca7-8dba-4d2c-8b24-4574f6af46f7,Nice,5
6b1152ba-88f2-442d-8ebc-1bb73affd321,I'd give 5 stars since it lets me talk to other people far away from me but I want the notes to have more songs like maybe add a feature where you can add your own songs 👉👈,5
e35a0f61-40a3-4654-a351-f67affbee7c8,Very bad,1
61b9edc0-9f0c-4714-8b1e-0cedfcc880c9,Very good,5
69a1dbeb-36f9-4943-97ed-90b8f60cd824,nice,5
affd8f03-f201-4c46-9257-491a5716d9da,"Remove the end to end encryption, the old messenger was better",1
112d87b5-6f59-4d96-86db-c0b2b5d58e9a,Good,5
3cff4e62-eb55-4ecc-8bdb-b585dbafc046,I meet long time friends and my family,5
692190a8-59e0-41ab-a75a-44a08cf48204,Nice app,5
486bb543-c0a8-4b5e-a7df-27a3dda30001,Very nice to use this app,2
0fb87ac5-fdd3-46c5-a528-9dbcc51f3012,Maganda,4
b2855bd5-d995-4dc1-a711-f1c00db42f1d,"I can't log in, tried uninstall / install",1
94546472-b9e5-42ab-b653-497a5d4c1b3f,Nice and amazing app. I used it many years.,5
f5966424-8dc3-4115-901d-7c2a01c322e9,Ayaw ma download,4
532c0e04-6bb5-4284-b177-7c3e79aef028,Nice,1
